original_row_index,source_row_indices,doi,source_dois,conductivity,conductivity_std,replicate_count,cation_name,anion_name,salt_conc,solvents,solvent_fracs,temperature,original_salt,original_concentration,original_concentration_units,salt_conc_units,solvent_ratio_basis,composition_warning,composition_summary
3832,[3832],10.1149/1.1344281,"[""10.1149/1.1344281""]",4.904646766,0.0,1,Li,TFSI,0.5,"[""DME""]",[1.0],241.4678399,LiTFSI,0.5,mol/l,mol/L,molar,,DME:1.000
3833,[3833],10.1149/1.1344281,"[""10.1149/1.1344281""]",4.130685208,0.0,1,Li,TFSI,0.5,"[""DME""]",[1.0],235.0174568,LiTFSI,0.5,mol/l,mol/L,molar,,DME:1.000
3834,[3834],10.1149/1.1344281,"[""10.1149/1.1344281""]",3.456798248,0.0,1,Li,TFSI,0.5,"[""DME""]",[1.0],227.9743728,LiTFSI,0.5,mol/l,mol/L,molar,,DME:1.000
3835,[3835],10.1149/1.1344281,"[""10.1149/1.1344281""]",3.005388031,0.0,1,Li,TFSI,0.5,"[""DME""]",[1.0],221.9999346,LiTFSI,0.5,mol/l,mol/L,molar,,DME:1.000
3836,[3836],10.1149/1.1344281,"[""10.1149/1.1344281""]",2.62959886,0.0,1,Li,TFSI,0.5,"[""DME""]",[1.0],217.3762197,LiTFSI,0.5,mol/l,mol/L,molar,,DME:1.000
3837,[3837],10.1149/1.1344281,"[""10.1149/1.1344281""]",2.420905854,0.0,1,Li,TFSI,0.5,"[""DME""]",[1.0],214.3657983,LiTFSI,0.5,mol/l,mol/L,molar,,DME:1.000
3838,[3838],10.1149/1.1344281,"[""10.1149/1.1344281""]",2.271713669,0.0,1,Li,TFSI,0.5,"[""DME""]",[1.0],211.8374067,LiTFSI,0.5,mol/l,mol/L,molar,,DME:1.000
4363,[4363],10.1149/1.1466857,"[""10.1149/1.1466857""]",0.551948052,0.0,1,Li,PF6,1.0,"[""EC"",""EMC""]","[0.3,0.7]",222.7274648,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4364,[4364],10.1149/1.1466857,"[""10.1149/1.1466857""]",1.038961039,0.0,1,Li,PF6,1.0,"[""EC"",""EMC""]","[0.3,0.7]",232.5866197,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4365,[4365],10.1149/1.1466857,"[""10.1149/1.1466857""]",1.818181818,0.0,1,Li,PF6,1.0,"[""EC"",""EMC""]","[0.3,0.7]",243.0091549,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4366,[4366],10.1149/1.1466857,"[""10.1149/1.1466857""]",2.824675325,0.0,1,Li,PF6,1.0,"[""EC"",""EMC""]","[0.3,0.7]",252.8683099,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4367,[4367],10.1149/1.1466857,"[""10.1149/1.1466857""]",3.928571429,0.0,1,Li,PF6,1.0,"[""EC"",""EMC""]","[0.3,0.7]",263.0091549,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4368,[4368],10.1149/1.1466857,"[""10.1149/1.1466857""]",5.162337662,0.0,1,Li,PF6,1.0,"[""EC"",""EMC""]","[0.3,0.7]",272.8683099,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4369,[4369],10.1149/1.1466857,"[""10.1149/1.1466857""]",6.493506494,0.0,1,Li,PF6,1.0,"[""EC"",""EMC""]","[0.3,0.7]",283.0091549,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4370,[4370],10.1149/1.1466857,"[""10.1149/1.1466857""]",7.954545455,0.0,1,Li,PF6,1.0,"[""EC"",""EMC""]","[0.3,0.7]",292.8683099,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4371,[4371],10.1149/1.1466857,"[""10.1149/1.1466857""]",9.545454545,0.0,1,Li,PF6,1.0,"[""EC"",""EMC""]","[0.3,0.7]",303.0091549,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4372,[4372],10.1149/1.1466857,"[""10.1149/1.1466857""]",11.16883117,0.0,1,Li,PF6,1.0,"[""EC"",""EMC""]","[0.3,0.7]",312.8683099,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4373,[4373],10.1149/1.1466857,"[""10.1149/1.1466857""]",12.5974026,0.0,1,Li,PF6,1.0,"[""EC"",""EMC""]","[0.3,0.7]",323.0091549,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4374,[4374],10.1149/1.1466857,"[""10.1149/1.1466857""]",14.05844156,0.0,1,Li,PF6,1.0,"[""EC"",""EMC""]","[0.3,0.7]",333.15,LiPF6,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4375,[4375],10.1149/1.1466857,"[""10.1149/1.1466857""]",0.12987013,0.0,1,Li,BF4,1.0,"[""EC"",""EMC""]","[0.3,0.7]",222.4457746,LiBF4,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4376,[4376],10.1149/1.1466857,"[""10.1149/1.1466857""]",0.454545455,0.0,1,Li,BF4,1.0,"[""EC"",""EMC""]","[0.3,0.7]",232.5866197,LiBF4,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4377,[4377],10.1149/1.1466857,"[""10.1149/1.1466857""]",0.714285714,0.0,1,Li,BF4,1.0,"[""EC"",""EMC""]","[0.3,0.7]",243.0091549,LiBF4,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4378,[4378],10.1149/1.1466857,"[""10.1149/1.1466857""]",0.974025974,0.0,1,Li,BF4,1.0,"[""EC"",""EMC""]","[0.3,0.7]",252.8683099,LiBF4,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4379,[4379],10.1149/1.1466857,"[""10.1149/1.1466857""]",1.233766234,0.0,1,Li,BF4,1.0,"[""EC"",""EMC""]","[0.3,0.7]",263.0091549,LiBF4,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4380,[4380],10.1149/1.1466857,"[""10.1149/1.1466857""]",1.720779221,0.0,1,Li,BF4,1.0,"[""EC"",""EMC""]","[0.3,0.7]",272.8683099,LiBF4,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4381,[4381],10.1149/1.1466857,"[""10.1149/1.1466857""]",2.045454545,0.0,1,Li,BF4,1.0,"[""EC"",""EMC""]","[0.3,0.7]",283.2908451,LiBF4,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4382,[4382],10.1149/1.1466857,"[""10.1149/1.1466857""]",2.564935065,0.0,1,Li,BF4,1.0,"[""EC"",""EMC""]","[0.3,0.7]",293.15,LiBF4,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4383,[4383],10.1149/1.1466857,"[""10.1149/1.1466857""]",3.084415584,0.0,1,Li,BF4,1.0,"[""EC"",""EMC""]","[0.3,0.7]",303.0091549,LiBF4,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4384,[4384],10.1149/1.1466857,"[""10.1149/1.1466857""]",3.506493506,0.0,1,Li,BF4,1.0,"[""EC"",""EMC""]","[0.3,0.7]",312.8683099,LiBF4,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4385,[4385],10.1149/1.1466857,"[""10.1149/1.1466857""]",3.928571429,0.0,1,Li,BF4,1.0,"[""EC"",""EMC""]","[0.3,0.7]",323.2908451,LiBF4,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
4386,[4386],10.1149/1.1466857,"[""10.1149/1.1466857""]",4.220779221,0.0,1,Li,BF4,1.0,"[""EC"",""EMC""]","[0.3,0.7]",333.15,LiBF4,1.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
10873,[10873],10.1149/1.1872737,"[""10.1149/1.1872737""]",12.29547642,0.0,1,Li,PF6,0.388663968,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",333.0,LiPF6,0.388663968,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10874,[10874],10.1149/1.1872737,"[""10.1149/1.1872737""]",12.82483157,0.0,1,Li,PF6,0.391363023,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",333.0,LiPF6,0.391363023,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10875,"[10875,10876]",10.1149/1.1872737,"[""10.1149/1.1872737""]",19.30943215,0.45938121178094626,2,Li,PF6,0.960863698,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",333.0,LiPF6,0.960863698,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10877,[10877],10.1149/1.1872737,"[""10.1149/1.1872737""]",18.21462945,0.0,1,Li,PF6,1.732793522,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",333.0,LiPF6,1.732793522,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10878,"[10878,10879,10880]",10.1149/1.1872737,"[""10.1149/1.1872737""]",15.816490216666667,0.48859462094887013,3,Li,PF6,2.240215924,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",333.0,LiPF6,2.240215924,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10881,"[10881,10882]",10.1149/1.1872737,"[""10.1149/1.1872737""]",7.747834456,0.10208471325769433,2,Li,PF6,3.330634278,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",333.0,LiPF6,3.330634278,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10884,[10884],10.1149/1.1872737,"[""10.1149/1.1872737""]",10.08180943,0.0,1,Li,PF6,0.388663968,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",313.0,LiPF6,0.388663968,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10885,[10885],10.1149/1.1872737,"[""10.1149/1.1872737""]",14.96631376,0.0,1,Li,PF6,0.960863698,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",313.0,LiPF6,0.960863698,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10886,[10886],10.1149/1.1872737,"[""10.1149/1.1872737""]",14.19634264,0.0,1,Li,PF6,1.738191633,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",313.0,LiPF6,1.738191633,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10887,[10887],10.1149/1.1872737,"[""10.1149/1.1872737""]",13.16169394,0.0,1,Li,PF6,1.735492578,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",313.0,LiPF6,1.735492578,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10888,[10888],10.1149/1.1872737,"[""10.1149/1.1872737""]",10.29836381,0.0,1,Li,PF6,2.234817814,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",313.0,LiPF6,2.234817814,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10889,[10889],10.1149/1.1872737,"[""10.1149/1.1872737""]",3.970163619,0.0,1,Li,PF6,3.333333333,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",313.0,LiPF6,3.333333333,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10891,"[10891,10892]",10.1149/1.1872737,"[""10.1149/1.1872737""]",7.832050048,0.25521178385134263,2,Li,PF6,0.394062078,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",293.0,LiPF6,0.394062078,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10893,[10893],10.1149/1.1872737,"[""10.1149/1.1872737""]",10.77959577,0.0,1,Li,PF6,0.955465587,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",293.0,LiPF6,0.955465587,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10894,[10894],10.1149/1.1872737,"[""10.1149/1.1872737""]",8.54186718,0.0,1,Li,PF6,1.735492578,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",293.0,LiPF6,1.735492578,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10895,"[10895,10896]",10.1149/1.1872737,"[""10.1149/1.1872737""]",6.207892204,0.4763953294787168,2,Li,PF6,2.237516869,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",293.0,LiPF6,2.237516869,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10897,[10897],10.1149/1.1872737,"[""10.1149/1.1872737""]",1.588065448,0.0,1,Li,PF6,3.333333333,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",293.0,LiPF6,3.333333333,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10899,[10899],10.1149/1.1872737,"[""10.1149/1.1872737""]",4.234841193,0.0,1,Li,PF6,0.391363023,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",263.0,LiPF6,0.391363023,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10900,[10900],10.1149/1.1872737,"[""10.1149/1.1872737""]",5.221366699,0.0,1,Li,PF6,0.955465587,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",263.0,LiPF6,0.955465587,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10901,[10901],10.1149/1.1872737,"[""10.1149/1.1872737""]",2.935514918,0.0,1,Li,PF6,1.738191633,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",263.0,LiPF6,1.738191633,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10902,[10902],10.1149/1.1872737,"[""10.1149/1.1872737""]",1.347449471,0.0,1,Li,PF6,2.234817814,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",263.0,LiPF6,2.234817814,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
10903,[10903],10.1149/1.1872737,"[""10.1149/1.1872737""]",0.144369586,0.0,1,Li,PF6,3.327935223,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",263.0,LiPF6,3.327935223,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630
11883,[11883],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",4.959,0.0,1,Li,PF6,0.503,"[""EC"",""DMC""]","[0.5,0.5]",263.15,LiPF6,0.503,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11884,[11884],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",4.962,0.0,1,Li,PF6,1.003,"[""EC"",""DMC""]","[0.5,0.5]",263.15,LiPF6,1.003,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11885,[11885],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",2.955,0.0,1,Li,PF6,1.503,"[""EC"",""DMC""]","[0.5,0.5]",263.15,LiPF6,1.503,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11886,[11886],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",1.824,0.0,1,Li,PF6,2.0,"[""EC"",""DMC""]","[0.5,0.5]",263.15,LiPF6,2.0,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11887,[11887],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",0.756,0.0,1,Li,PF6,3.0,"[""EC"",""DMC""]","[0.5,0.5]",263.15,LiPF6,3.0,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11888,[11888],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",6.352,0.0,1,Li,PF6,0.504,"[""EC"",""DMC""]","[0.5,0.5]",273.15,LiPF6,0.504,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11889,[11889],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",6.813,0.0,1,Li,PF6,1.004,"[""EC"",""DMC""]","[0.5,0.5]",273.15,LiPF6,1.004,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11890,[11890],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",4.488,0.0,1,Li,PF6,1.503,"[""EC"",""DMC""]","[0.5,0.5]",273.15,LiPF6,1.503,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11891,[11891],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",2.978,0.0,1,Li,PF6,2.003,"[""EC"",""DMC""]","[0.5,0.5]",273.15,LiPF6,2.003,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11892,[11892],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",1.413,0.0,1,Li,PF6,3.0,"[""EC"",""DMC""]","[0.5,0.5]",273.15,LiPF6,3.0,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11893,[11893],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",7.864,0.0,1,Li,PF6,0.502,"[""EC"",""DMC""]","[0.5,0.5]",283.15,LiPF6,0.502,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11894,[11894],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",8.723,0.0,1,Li,PF6,1.004,"[""EC"",""DMC""]","[0.5,0.5]",283.15,LiPF6,1.004,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11895,[11895],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",6.378,0.0,1,Li,PF6,1.504,"[""EC"",""DMC""]","[0.5,0.5]",283.15,LiPF6,1.504,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11896,[11896],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",4.451,0.0,1,Li,PF6,2.001,"[""EC"",""DMC""]","[0.5,0.5]",283.15,LiPF6,2.001,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11897,[11897],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",2.308,0.0,1,Li,PF6,2.998,"[""EC"",""DMC""]","[0.5,0.5]",283.15,LiPF6,2.998,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11898,[11898],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",9.436,0.0,1,Li,PF6,0.504,"[""EC"",""DMC""]","[0.5,0.5]",293.15,LiPF6,0.504,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11899,[11899],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",10.813,0.0,1,Li,PF6,1.005,"[""EC"",""DMC""]","[0.5,0.5]",293.15,LiPF6,1.005,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11900,[11900],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",8.507,0.0,1,Li,PF6,1.504,"[""EC"",""DMC""]","[0.5,0.5]",293.15,LiPF6,1.504,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11901,[11901],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",6.441,0.0,1,Li,PF6,2.006,"[""EC"",""DMC""]","[0.5,0.5]",293.15,LiPF6,2.006,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11902,[11902],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",3.463,0.0,1,Li,PF6,3.005,"[""EC"",""DMC""]","[0.5,0.5]",293.15,LiPF6,3.005,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11903,[11903],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",10.909,0.0,1,Li,PF6,0.505,"[""EC"",""DMC""]","[0.5,0.5]",303.15,LiPF6,0.505,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11904,[11904],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",12.942,0.0,1,Li,PF6,1.007,"[""EC"",""DMC""]","[0.5,0.5]",303.15,LiPF6,1.007,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11905,[11905],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",10.896,0.0,1,Li,PF6,1.505,"[""EC"",""DMC""]","[0.5,0.5]",303.15,LiPF6,1.505,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11906,[11906],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",8.511,0.0,1,Li,PF6,2.006,"[""EC"",""DMC""]","[0.5,0.5]",303.15,LiPF6,2.006,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11907,[11907],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",4.935,0.0,1,Li,PF6,3.001,"[""EC"",""DMC""]","[0.5,0.5]",303.15,LiPF6,3.001,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11908,[11908],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",12.441,0.0,1,Li,PF6,0.505,"[""EC"",""DMC""]","[0.5,0.5]",313.15,LiPF6,0.505,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11909,[11909],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",15.151,0.0,1,Li,PF6,1.008,"[""EC"",""DMC""]","[0.5,0.5]",313.15,LiPF6,1.008,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11910,[11910],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",13.184,0.0,1,Li,PF6,1.503,"[""EC"",""DMC""]","[0.5,0.5]",313.15,LiPF6,1.503,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11911,[11911],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",10.76,0.0,1,Li,PF6,2.002,"[""EC"",""DMC""]","[0.5,0.5]",313.15,LiPF6,2.002,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11912,[11912],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",6.587,0.0,1,Li,PF6,3.001,"[""EC"",""DMC""]","[0.5,0.5]",313.15,LiPF6,3.001,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11913,[11913],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",14.172,0.0,1,Li,PF6,0.501,"[""EC"",""DMC""]","[0.5,0.5]",323.15,LiPF6,0.501,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11914,[11914],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",17.36,0.0,1,Li,PF6,1.008,"[""EC"",""DMC""]","[0.5,0.5]",323.15,LiPF6,1.008,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11915,[11915],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",15.731,0.0,1,Li,PF6,1.501,"[""EC"",""DMC""]","[0.5,0.5]",323.15,LiPF6,1.501,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11916,[11916],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",13.108,0.0,1,Li,PF6,2.005,"[""EC"",""DMC""]","[0.5,0.5]",323.15,LiPF6,2.005,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11917,[11917],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",7.98,0.0,1,Li,PF6,3.0,"[""EC"",""DMC""]","[0.5,0.5]",323.15,LiPF6,3.0,mol/l,mol/L,weight,,EC:0.500+DMC:0.500
11918,[11918],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",1.417,0.0,1,Li,PF6,0.111,"[""EC"",""EMC""]","[0.3,0.7]",263.15,LiPF6,0.111,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11919,[11919],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",3.784,0.0,1,Li,PF6,0.499,"[""EC"",""EMC""]","[0.3,0.7]",263.15,LiPF6,0.499,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11920,[11920],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",4.185,0.0,1,Li,PF6,0.995,"[""EC"",""EMC""]","[0.3,0.7]",263.15,LiPF6,0.995,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11921,[11921],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",3.11,0.0,1,Li,PF6,1.5,"[""EC"",""EMC""]","[0.3,0.7]",263.15,LiPF6,1.5,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11922,[11922],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",1.665,0.0,1,Li,PF6,1.997,"[""EC"",""EMC""]","[0.3,0.7]",263.15,LiPF6,1.997,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11923,[11923],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",0.35,0.0,1,Li,PF6,3.002,"[""EC"",""EMC""]","[0.3,0.7]",263.15,LiPF6,3.002,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11924,[11924],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",1.631,0.0,1,Li,PF6,0.104,"[""EC"",""EMC""]","[0.3,0.7]",273.15,LiPF6,0.104,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11925,[11925],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",4.697,0.0,1,Li,PF6,0.488,"[""EC"",""EMC""]","[0.3,0.7]",273.15,LiPF6,0.488,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11926,[11926],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",5.39,0.0,1,Li,PF6,0.996,"[""EC"",""EMC""]","[0.3,0.7]",273.15,LiPF6,0.996,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11927,[11927],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",4.276,0.0,1,Li,PF6,1.496,"[""EC"",""EMC""]","[0.3,0.7]",273.15,LiPF6,1.496,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11928,[11928],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",2.637,0.0,1,Li,PF6,1.999,"[""EC"",""EMC""]","[0.3,0.7]",273.15,LiPF6,1.999,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11929,[11929],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",0.855,0.0,1,Li,PF6,2.998,"[""EC"",""EMC""]","[0.3,0.7]",273.15,LiPF6,2.998,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11930,[11930],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",2.137,0.0,1,Li,PF6,0.102,"[""EC"",""EMC""]","[0.3,0.7]",283.15,LiPF6,0.102,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11931,[11931],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",5.63,0.0,1,Li,PF6,0.497,"[""EC"",""EMC""]","[0.3,0.7]",283.15,LiPF6,0.497,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11932,[11932],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",6.77,0.0,1,Li,PF6,0.994,"[""EC"",""EMC""]","[0.3,0.7]",283.15,LiPF6,0.994,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11933,[11933],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",5.656,0.0,1,Li,PF6,1.498,"[""EC"",""EMC""]","[0.3,0.7]",283.15,LiPF6,1.498,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11934,[11934],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",3.725,0.0,1,Li,PF6,1.997,"[""EC"",""EMC""]","[0.3,0.7]",283.15,LiPF6,1.997,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11935,[11935],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",1.399,0.0,1,Li,PF6,3.0,"[""EC"",""EMC""]","[0.3,0.7]",283.15,LiPF6,3.0,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
11936,[11936],10.1149/2.0571912jes,"[""10.1149/2.0571912jes""]",2.467,0.0,1,Li,PF6,0.102,"[""EC"",""EMC""]","[0.3,0.7]",293.15,LiPF6,0.102,mol/l,mol/L,weight,,EC:0.300+EMC:0.700
