source_row_number,original_row_index,doi,anion_name,composition_summary,criterion_name,features_used,salt_conc_x_weighted_permittivity,salt_conc_x_weighted_viscosity,cluster_id,row_status,valid_feature_position,best_k,best_candidate_k,best_silhouette_score,one_cluster_fallback_used
444,11957,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",43.00881,1.534425,1,clustered,444,5,5,0.7972778726861223,False
445,11958,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",57.25889,2.042825,2,clustered,445,5,5,0.7972778726861223,False
446,11959,10.1149/2.0571912jes,PF6,EC:0.300+EMC:0.700,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",86.07508,3.0708999999999995,2,clustered,446,5,5,0.7972778726861223,False
447,12002,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",23.0562500085,0.6304050928249999,5,clustered,447,5,5,0.7972778726861223,False
448,12003,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",23.0562500085,0.6304050928249999,5,clustered,448,5,5,0.7972778726861223,False
449,12004,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",22.95,0.6275,5,clustered,449,5,5,0.7972778726861223,False
450,12005,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",36.7625000034,1.00516203713,5,clustered,450,5,5,0.7972778726861223,False
451,12006,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",36.7625000034,1.00516203713,5,clustered,451,5,5,0.7972778726861223,False
452,12007,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",36.7625000034,1.00516203713,5,clustered,452,5,5,0.7972778726861223,False
453,12008,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",45.9,1.255,1,clustered,453,5,5,0.7972778726861223,False
454,12009,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",45.9,1.255,1,clustered,454,5,5,0.7972778726861223,False
455,12010,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",45.9,1.255,1,clustered,455,5,5,0.7972778726861223,False
456,12011,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",55.1437500051,1.5077430556949998,1,clustered,456,5,5,0.7972778726861223,False
457,12012,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",55.1437500051,1.5077430556949998,1,clustered,457,5,5,0.7972778726861223,False
458,12013,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",55.1437500051,1.5077430556949998,1,clustered,458,5,5,0.7972778726861223,False
459,12014,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.85,1.8825,2,clustered,459,5,5,0.7972778726861223,False
460,12015,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.85,1.8825,2,clustered,460,5,5,0.7972778726861223,False
461,12016,10.1149/2.0641503jes,PF6,EC:0.500+DEC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.9562500085,1.885405092825,2,clustered,461,5,5,0.7972778726861223,False
462,13615,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.515,2.4355,2,clustered,462,5,5,0.7972778726861223,False
463,13616,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,463,5,5,0.7972778726861223,False
464,13618,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.515,2.4355,2,clustered,464,5,5,0.7972778726861223,False
465,13619,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,465,5,5,0.7972778726861223,False
466,13621,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.515,2.4355,2,clustered,466,5,5,0.7972778726861223,False
467,13622,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,467,5,5,0.7972778726861223,False
468,13624,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.515,2.4355,2,clustered,468,5,5,0.7972778726861223,False
469,13625,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,469,5,5,0.7972778726861223,False
470,13627,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.515,2.4355,2,clustered,470,5,5,0.7972778726861223,False
471,13628,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,471,5,5,0.7972778726861223,False
472,13630,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.515,2.4355,2,clustered,472,5,5,0.7972778726861223,False
473,13631,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,473,5,5,0.7972778726861223,False
474,13633,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.515,2.4355,2,clustered,474,5,5,0.7972778726861223,False
475,13634,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,475,5,5,0.7972778726861223,False
476,13636,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.515,2.4355,2,clustered,476,5,5,0.7972778726861223,False
477,13637,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,477,5,5,0.7972778726861223,False
478,13639,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.515,2.4355,2,clustered,478,5,5,0.7972778726861223,False
479,13640,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,479,5,5,0.7972778726861223,False
480,13642,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.515,2.4355,2,clustered,480,5,5,0.7972778726861223,False
481,13643,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,481,5,5,0.7972778726861223,False
482,13645,10.1016/0378-7753(91)80004-H,PF6,EC:0.150+PC:0.850,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",68.515,2.4355,2,clustered,482,5,5,0.7972778726861223,False
483,13646,10.1016/0378-7753(91)80004-H,PF6,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,483,5,5,0.7972778726861223,False
484,13793,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,484,5,5,0.7972778726861223,False
485,13796,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,485,5,5,0.7972778726861223,False
486,13799,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,486,5,5,0.7972778726861223,False
487,13802,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,487,5,5,0.7972778726861223,False
488,13805,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,488,5,5,0.7972778726861223,False
489,13808,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,489,5,5,0.7972778726861223,False
490,13811,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,490,5,5,0.7972778726861223,False
491,13814,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,491,5,5,0.7972778726861223,False
492,13817,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,492,5,5,0.7972778726861223,False
493,13820,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,493,5,5,0.7972778726861223,False
494,13823,10.1016/0378-7753(91)80004-H,BF4,EC:0.500+PC:0.500,saltconc_weightedperm_weightedvisc,"salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity",76.95,2.215,2,clustered,494,5,5,0.7972778726861223,False
