file,n_atoms,total_charge_e,mu_x_eA,mu_y_eA,mu_z_eA,mu_total_eA,mu_x_D,mu_y_D,mu_z_D,mu_total_D
coordinate_17p5,6,-1.1102230246251565e-16,0.8613541410000001,-0.7362224242,2.2523715398000004,2.521335354016557,4.137260269243112,-3.5362270174173434,10.818601594426502,12.11048985438234
coordinate_18,6,-1.1102230246251565e-16,0.8320346375000001,-0.7975504615,2.2674870139,2.543593075718629,3.996432691861691,-3.8307981351893883,10.891204310856354,12.21739824815281
coordinate_18p5,6,-1.1102230246251565e-16,0.8314256043000001,-0.7973802470000002,2.2699078014,2.5454990121090173,3.9935073807253394,-3.8299805601008416,10.902831848784485,12.226552850804982
coordinate_19,6,-1.1102230246251565e-16,0.8299947787000002,-0.7995267225,2.2731230466,2.5485726785094673,3.9866348324605534,-3.8402905213378573,10.918275329681194,12.241316299744492
coordinate_19p5,6,-1.1102230246251565e-16,0.8280260319999999,-0.8076577755000001,2.2758189133999998,2.5528983369073726,3.9771785390332552,-3.8793456334256162,10.931224129799414,12.26209332254628
coordinate_20,6,-1.1102230246251565e-16,0.8306669963999999,-0.8016300612,2.2768106305,2.552740696013898,3.9898636316850653,-3.8503932876938287,10.935987550047672,12.261336141063849
coordinate_20p5,6,-1.1102230246251565e-16,0.8305597393999999,-0.8029064505,2.2791131250000003,2.555160442225492,3.9893484543572093,-3.8565240467946627,10.947046902480741,12.272958677470601
coordinate_21,6,-1.1102230246251565e-16,0.8304505423000001,-0.8037138479000001,2.2808392913,2.5569184432145025,3.9888239583318916,-3.86040214179126,10.95533803258758,12.281402716105719
coordinate_21p5,6,-1.1102230246251565e-16,0.8303482848999999,-0.8046350215,2.2827111820000003,2.558844687058696,3.988332795106315,-3.864826727167875,10.964329106819237,12.290654859615708
coordinate_22,6,-1.1102230246251565e-16,0.8302513548999999,-0.8054760486000001,2.2845478310999994,2.560716261081119,3.9878672204735257,-3.868866352497995,10.973150908431691,12.299644412780136
coordinate_22p5,6,-1.1102230246251565e-16,0.8310681659,-0.8050026357999999,2.2856466174000003,2.5618126394507077,3.9917905309180055,-3.866592453906043,10.978428603965963,12.304910542531704
coordinate_23,6,-1.1102230246251565e-16,0.8307108829999998,-0.8074440073,2.2872056804999996,2.5638557332601204,3.9900744280090037,-3.878318860999978,10.985917103195074,12.314723940345297
coordinate_23p5,6,-1.1102230246251565e-16,0.8299523843999999,-0.807784276,2.2898501143,2.5660767609102835,3.9864312039590057,-3.879953241223358,10.998618860085317,12.325391990821311
coordinate_24,6,-1.1102230246251565e-16,0.827400456,-0.8106658805999999,2.2928156775999997,2.568807975697352,3.9741737694419847,-3.893794178017842,11.0128630677033,12.3385105745576
coordinate_24p5,6,-1.1102230246251565e-16,0.8293974992999998,-0.8094998729,2.2934267913,2.5696296820987308,3.983765977231751,-3.8881936043383094,11.015798371907056,12.342457398617052
coordinate_25,6,-1.1102230246251565e-16,0.8302129999,-0.8083468745,2.2952165347,2.5711276195236117,3.9876829935567755,-3.882655516989843,11.02439487584023,12.349652298715375
coordinate_25p5,6,-1.1102230246251565e-16,0.8335714313,-0.8082189712,2.2951845362999994,2.5721452704226797,4.003814227084099,-3.88204117125653,11.02424118097455,12.354540284309529
coordinate_26,6,-1.1102230246251565e-16,0.831198303,-0.808758471,2.2971830121999997,2.5733306578954447,3.9924156060500056,-3.8846324992383203,11.033840269835391,12.360233943004935
coordinate_26p5,6,-1.1102230246251565e-16,0.8286465207,-0.8106072650000001,2.2999684112000005,2.5755764183686827,3.980158873281192,-3.893512635291693,11.047219111438583,12.371020790293297
coordinate_27,6,-1.1102230246251565e-16,0.8292021075,-0.8117007053,2.3004043954,2.5764888030889246,3.982827470417194,-3.8987646528935667,11.049313232802628,12.37540316088124
coordinate_27p5,6,-1.1102230246251565e-16,0.8292799961999998,-0.8119709990999998,2.3015433367,2.577615942336075,3.983201585788089,-3.900062929347504,11.054783801022127,12.380817041424876
coordinate_28,6,-1.1102230246251565e-16,0.8281372058,-0.8111365446,2.3056361501000002,2.5806417384565044,3.9777125295533304,-3.8960548735606793,11.07444242163268,12.395350559609799
coordinate_28p5,6,-1.1102230246251565e-16,0.8292232135,-0.8126978801000003,2.3039650813,2.57998916237569,3.9829288468558572,-3.9035542875921845,11.066415936097489,12.39221610310312
