file,n_atoms,total_charge_e,mu_x_eA,mu_y_eA,mu_z_eA,mu_total_eA,mu_x_D,mu_y_D,mu_z_D,mu_total_D
coordinate_73p5,8,-2.220446049250313e-16,-0.18408639999999998,-1.5456865900000003,2.4823088899999997,2.929998679614689,-0.8842046640000945,-7.424249113244662,11.923037758503058,14.073383465749922
coordinate_74,8,-2.220446049250313e-16,-0.18402593000000017,-1.5459242499999999,2.4827279300000002,2.930475269312559,-0.8839142142111263,-7.425390642876649,11.925050493405816,14.075672623632695
coordinate_74p5,8,-2.220446049250313e-16,-0.18413542000000008,-1.5457921400000003,2.48252136,2.930237447006745,-0.8844401170951051,-7.424756091502074,11.924058295408338,14.074530314412655
coordinate_75,8,-2.220446049250313e-16,-0.18402617000000007,-1.5460471500000004,2.4828978,2.930684033892571,-0.8839153669802567,-7.425980956735827,11.925866413790338,14.076675362647226
coordinate_75p5,8,-2.220446049250313e-16,-0.18402617000000007,-1.5460471500000004,2.4828978,2.930684033892571,-0.8839153669802567,-7.425980956735827,11.925866413790338,14.076675362647226
coordinate_76,8,-2.220446049250313e-16,-0.18402617000000007,-1.5460471500000004,2.4828978,2.930684033892571,-0.8839153669802567,-7.425980956735827,11.925866413790338,14.076675362647226
coordinate_76p5,8,-2.220446049250313e-16,-0.18402617000000007,-1.5460471500000004,2.4828978,2.930684033892571,-0.8839153669802567,-7.425980956735827,11.925866413790338,14.076675362647226
coordinate_77,8,-2.220446049250313e-16,-0.18387835999999985,-1.54631857,2.48336458,2.9312134020575353,-0.8832054052916907,-7.42728464255891,11.928108453686072,14.079218026311867
coordinate_77p5,8,-2.220446049250313e-16,-0.18387835999999985,-1.54631857,2.48336458,2.9312134020575353,-0.8832054052916907,-7.42728464255891,11.928108453686072,14.079218026311867
coordinate_78,8,-2.220446049250313e-16,-0.18387835999999985,-1.54631857,2.48336458,2.9312134020575353,-0.8832054052916907,-7.42728464255891,11.928108453686072,14.079218026311867
coordinate_78p5,8,-2.220446049250313e-16,-0.18387835999999985,-1.54631857,2.48336458,2.9312134020575353,-0.8832054052916907,-7.42728464255891,11.928108453686072,14.079218026311867
coordinate_79,8,-2.220446049250313e-16,-0.18385189000000002,-1.5465016200000004,2.48369951,2.931592064747999,-0.8830782644629498,-7.428163869181549,11.929717191040455,14.081036820731178
coordinate_79p5,8,-2.220446049250313e-16,-0.18385189000000002,-1.5465016200000004,2.48369951,2.931592064747999,-0.8830782644629498,-7.428163869181549,11.929717191040455,14.081036820731178
coordinate_80,8,-2.220446049250313e-16,-0.18385189000000002,-1.5465016200000004,2.48369951,2.931592064747999,-0.8830782644629498,-7.428163869181549,11.929717191040455,14.081036820731178
