source_row_number,original_row_index,doi,anion_name,composition_summary,descriptor_name,descriptor_value,cluster_id,row_status,selected_k,best_silhouette_score,one_cluster_fallback_used
128,177,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,13.49520569,1,clustered,2,0.5938204073620023,False
129,178,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,14.12387875,1,clustered,2,0.5938204073620023,False
130,179,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,14.59480359,1,clustered,2,0.5938204073620023,False
131,180,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,15.06418187,1,clustered,2,0.5938204073620023,False
132,181,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,15.38045159,1,clustered,2,0.5938204073620023,False
133,182,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,15.85137643,1,clustered,2,0.5938204073620023,False
134,183,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,16.90303124,1,clustered,2,0.5938204073620023,False
135,184,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,17.68171976,1,clustered,2,0.5938204073620023,False
136,185,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,18.36452212,1,clustered,2,0.5938204073620023,False
137,186,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,18.89189607,1,clustered,2,0.5938204073620023,False
138,187,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,19.67445097,1,clustered,2,0.5938204073620023,False
139,188,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,20.20027838,1,clustered,2,0.5938204073620023,False
140,189,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,20.82817816,1,clustered,2,0.5938204073620023,False
141,190,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,21.40194865,1,clustered,2,0.5938204073620023,False
142,191,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,21.92932261,1,clustered,2,0.5938204073620023,False
143,192,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,conductivity,22.55335602,1,clustered,2,0.5938204073620023,False
144,193,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,3.379987628,2,clustered,2,0.5938204073620023,False
145,194,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,3.48669966,2,clustered,2,0.5938204073620023,False
146,195,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,3.543148778,2,clustered,2,0.5938204073620023,False
147,196,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,3.598824621,2,clustered,2,0.5938204073620023,False
148,197,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,3.603464275,2,clustered,2,0.5938204073620023,False
149,198,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,3.712496134,2,clustered,2,0.5938204073620023,False
150,199,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,3.718682338,2,clustered,2,0.5938204073620023,False
151,200,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,3.774358181,2,clustered,2,0.5938204073620023,False
152,201,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,3.778224559,2,clustered,2,0.5938204073620023,False
153,202,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,3.884163316,2,clustered,2,0.5938204073620023,False
154,203,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,4.041911537,2,clustered,2,0.5938204073620023,False
155,204,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,4.20120631,2,clustered,2,0.5938204073620023,False
156,205,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,4.20816579,2,clustered,2,0.5938204073620023,False
157,206,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,4.215125271,2,clustered,2,0.5938204073620023,False
158,207,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,4.323383854,2,clustered,2,0.5938204073620023,False
159,208,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,4.531394989,2,clustered,2,0.5938204073620023,False
160,209,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,4.739406124,2,clustered,2,0.5938204073620023,False
161,210,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,4.94741726,2,clustered,2,0.5938204073620023,False
162,211,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,4.95437674,2,clustered,2,0.5938204073620023,False
163,212,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,5.010052583,2,clustered,2,0.5938204073620023,False
164,213,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,5.119857717,2,clustered,2,0.5938204073620023,False
165,214,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,5.276059388,2,clustered,2,0.5938204073620023,False
166,215,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,5.43535416,2,clustered,2,0.5938204073620023,False
167,216,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,5.647231673,2,clustered,2,0.5938204073620023,False
168,217,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,5.856016084,2,clustered,2,0.5938204073620023,False
169,218,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,5.910918651,2,clustered,2,0.5938204073620023,False
170,219,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,6.170739251,2,clustered,2,0.5938204073620023,False
171,220,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,6.484689143,2,clustered,2,0.5938204073620023,False
172,221,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,6.596040829,2,clustered,2,0.5938204073620023,False
173,222,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,7.065419115,2,clustered,2,0.5938204073620023,False
174,223,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,7.226260439,2,clustered,2,0.5938204073620023,False
175,224,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,7.696412001,1,clustered,2,0.5938204073620023,False
176,225,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,8.064491185,1,clustered,2,0.5938204073620023,False
177,226,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,8.638261676,1,clustered,2,0.5938204073620023,False
178,227,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,8.849365914,1,clustered,2,0.5938204073620023,False
179,228,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,8.9607176,1,clustered,2,0.5938204073620023,False
180,229,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,9.638107021,1,clustered,2,0.5938204073620023,False
181,230,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,9.799721621,1,clustered,2,0.5938204073620023,False
182,231,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,10.11444479,1,clustered,2,0.5938204073620023,False
183,232,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,10.78951438,1,clustered,2,0.5938204073620023,False
184,233,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,11.15682029,1,clustered,2,0.5938204073620023,False
185,234,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,conductivity,11.83343644,1,clustered,2,0.5938204073620023,False
